country_name,country_code,state_name,state_alpha,state_fips_code,marketing_id
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1997
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1996
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1995
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1994
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1993
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1992
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1991
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1990
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1989
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1988
UNITED STATES,9000,ARKANSAS,AR,05,MARKETING YEARAR1987
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2020
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2019
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2018
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2017
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2016
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2015
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2014
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2013
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2012
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2011
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2010
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2009
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2008
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2007
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2006
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2005
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2004
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2003
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2002
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2001
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA2000
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1999
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1998
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1997
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1996
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1995
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1994
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1993
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1992
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1991
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1990
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1989
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1988
UNITED STATES,9000,CALIFORNIA,CA,06,MARKETING YEARCA1987
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2020
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2019
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2018
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2017
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2016
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2015
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2014
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2013
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2012
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2011
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2010
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2009
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2008
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2007
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2006
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2005
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2004
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2003
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2002
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2001
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO2000
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1999
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1998
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1997
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1996
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1995
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1994
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1993
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1992
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1991
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1990
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1989
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1988
UNITED STATES,9000,COLORADO,CO,08,MARKETING YEARCO1987
UNITED STATES,9000,CONNECTICUT,CT,09,MARKETING YEARCT1990
UNITED STATES,9000,CONNECTICUT,CT,09,MARKETING YEARCT1989
UNITED STATES,9000,CONNECTICUT,CT,09,MARKETING YEARCT1988
UNITED STATES,9000,CONNECTICUT,CT,09,MARKETING YEARCT1987
UNITED STATES,9000,DELAWARE,DE,10,MARKETING YEARDE1990
UNITED STATES,9000,DELAWARE,DE,10,MARKETING YEARDE1989
UNITED STATES,9000,DELAWARE,DE,10,MARKETING YEARDE1988
UNITED STATES,9000,DELAWARE,DE,10,MARKETING YEARDE1987
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2020
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2019
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2018
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2017
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2016
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2015
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2014
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2013
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2012
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2011
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2010
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2009
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2008
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2007
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2006
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2005
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2004
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2003
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2002
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2001
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL2000
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1999
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1998
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1997
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1996
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1995
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1994
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1993
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1992
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1991
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1990
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1989
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1988
UNITED STATES,9000,FLORIDA,FL,12,MARKETING YEARFL1987
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2020
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2019
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2018
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2017
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2016
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2015
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2014
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2013
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2012
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2011
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2010
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2009
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2008
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2007
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2006
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2005
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2004
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2003
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2002
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2001
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA2000
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1999
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1998
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1997
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1996
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1995
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1994
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1993
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1992
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1991
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1990
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1989
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1988
UNITED STATES,9000,GEORGIA,GA,13,MARKETING YEARGA1987
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2020
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2019
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2018
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2017
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2016
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2015
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2014
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2013
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2012
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2011
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2010
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2009
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2008
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2007
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2006
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2005
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2004
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2003
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2002
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2001
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI2000
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1999
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1998
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1997
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1996
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1995
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1994
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1993
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1992
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1991
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1990
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1989
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1988
UNITED STATES,9000,HAWAII,HI,15,MARKETING YEARHI1987
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2020
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2019
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2018
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2017
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2016
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2015
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2014
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2013
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2012
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2011
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2010
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2009
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2008
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2007
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2006
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2005
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2004
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2003
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2002
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2001
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID2000
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID1999
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID1998
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID1997
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID1996
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID1995
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID1994
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID1993
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID1992
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID1991
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID1990
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID1989
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID1988
UNITED STATES,9000,IDAHO,ID,16,MARKETING YEARID1987
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2020
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2019
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2018
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2017
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2016
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2015
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2014
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2013
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2012
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2011
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2010
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2009
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2008
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2007
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2006
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2005
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2004
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2003
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2002
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2001
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL2000
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL1999
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL1998
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL1997
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL1996
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL1995
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL1994
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL1993
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL1992
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL1991
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL1990
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL1989
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL1988
UNITED STATES,9000,ILLINOIS,IL,17,MARKETING YEARIL1987
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2020
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2019
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2018
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2017
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2016
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2015
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2014
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2013
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2012
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2011
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2010
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2009
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2008
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2007
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2006
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2005
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2004
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2003
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2002
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2001
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN2000
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN1999
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN1998
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN1997
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN1996
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN1995
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN1994
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN1993
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN1992
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN1991
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN1990
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN1989
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN1988
UNITED STATES,9000,INDIANA,IN,18,MARKETING YEARIN1987
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2020
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2019
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2018
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2017
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2016
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2015
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2014
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2013
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2012
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2011
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2010
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2009
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2008
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2007
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2006
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2005
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2004
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2003
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2002
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2001
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA2000
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA1999
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA1998
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA1997
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA1996
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA1995
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA1994
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA1993
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA1992
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA1991
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA1990
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA1989
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA1988
UNITED STATES,9000,IOWA,IA,19,MARKETING YEARIA1987
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2020
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2019
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2018
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2017
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2016
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2015
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2014
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2013
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2012
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2011
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2010
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2009
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2008
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2007
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2006
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2005
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2004
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2003
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2002
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2001
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS2000
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS1999
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS1998
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS1997
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS1996
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS1995
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS1994
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS1993
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS1992
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS1991
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS1990
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS1989
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS1988
UNITED STATES,9000,KANSAS,KS,20,MARKETING YEARKS1987
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2020
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2019
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2018
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2017
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2016
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2015
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2014
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2013
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2012
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2011
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2010
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2009
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2008
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2007
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2006
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2005
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2004
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2003
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2002
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2001
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY2000
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY1999
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY1998
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY1997
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY1996
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY1995
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY1994
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY1993
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY1992
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY1991
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY1990
UNITED STATES,9000,KENTUCKY,KY,21,MARKETING YEARKY1989
