survey_id,value,domain_desc,unit_desc,short_desc,statisticcat_desc,marketing_id
7535,6.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPFL2015
7536,2.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECFL2015
7537,0.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARGA2020
7538,7.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNGA2020
7539,7.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARGA2019
7540,1.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPGA2019
7541,5.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECGA2019
7542,0.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARGA2018
7543,13.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNGA2018
7544,2.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPGA2018
7545,9.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECGA2018
7546,0.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARGA2017
7547,1.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNGA2017
7548,2.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPGA2017
7549,12.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECGA2017
7550,2.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARGA2016
7551,2.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNGA2016
7552,2.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPGA2016
7553,3.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECGA2016
7554,3.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARGA2015
7555,2.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNGA2015
7556,3.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPGA2015
7557,5.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECGA2015
7558,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARHI2020
7559,1.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNHI2020
7560,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARHI2019
7561,0.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPHI2019
7562,0.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECHI2019
7563,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARHI2018
7564,0.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNHI2018
7565,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPHI2018
7567,0.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARHI2017
7569,0.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPHI2017
7570,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECHI2017
7571,0.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARHI2016
7572,0.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNHI2016
7573,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPHI2016
7574,0.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECHI2016
7575,1.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARHI2015
7576,0.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNHI2015
7577,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPHI2015
7578,0.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECHI2015
7579,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARID2020
7580,11.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNID2020
7581,8.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARID2019
7582,21.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPID2019
7583,5.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECID2019
7584,0.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARID2018
7585,3.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNID2018
7586,14.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPID2018
7587,9.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECID2018
7588,42.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARID2017
7589,4.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNID2017
7590,6.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPID2017
7591,17.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECID2017
7592,2.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARID2016
7593,2.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNID2016
7594,4.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPID2016
7595,4.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECID2016
7596,12.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARID2015
7597,6.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNID2015
7598,1.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPID2015
7599,4.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECID2015
7600,0.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIL2020
7601,1.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIL2020
7602,3.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIL2019
7603,0.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIL2019
7604,1.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIL2019
7605,3.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIL2018
7606,6.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIL2018
7607,2.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIL2018
7608,2.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIL2018
7609,0.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIL2017
7610,0.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIL2017
7611,2.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIL2017
7612,0.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIL2017
7613,0.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIL2016
7614,2.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIL2016
7615,0.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIL2016
7616,1.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIL2016
7617,0.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIL2015
7618,0.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIL2015
7619,0.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIL2015
7620,0.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIL2015
7621,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIN2020
7622,1.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIN2020
7623,2.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIN2019
7624,3.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIN2019
7625,2.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIN2019
7626,3.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIN2018
7627,0.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIN2018
7628,1.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIN2018
7629,23.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIN2018
7630,5.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIN2017
7631,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIN2017
7632,0.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIN2017
7633,1.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIN2017
7634,0.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIN2016
7635,0.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIN2016
7636,1.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIN2016
7637,0.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIN2016
7638,0.2,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIN2015
7639,7.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIN2015
7640,4.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIN2015
7641,6.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIN2015
7642,0.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIA2020
7643,16.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIA2020
7644,0.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIA2019
7645,5.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIA2019
7646,5.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIA2019
7647,0.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIA2018
7648,0.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIA2018
7649,8.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIA2018
7650,8.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIA2018
7651,8.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIA2017
7652,7.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIA2017
7653,2.4,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIA2017
7654,12.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIA2017
7655,13.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIA2016
7656,18.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIA2016
7657,0.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIA2016
7658,8.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIA2016
7659,4.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARIA2015
7660,2.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNIA2015
7661,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPIA2015
7662,0.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECIA2015
7663,7.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARKS2020
7664,24.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNKS2020
7665,2.5,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARKS2019
7666,21.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPKS2019
7667,11.9,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECKS2019
7668,1.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARKS2018
7669,1.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNKS2018
7670,6.6,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPKS2018
7671,26.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECKS2018
7672,0.0,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARKS2017
7673,0.7,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNKS2017
7674,14.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPKS2017
7675,3.3,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,OCT THRU DECKS2017
7676,0.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JAN THRU MARKS2016
7677,2.8,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,APR THRU JUNKS2016
7678,14.1,TOTAL,PCT OF COLONIES,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",INVENTORY,JUL THRU SEPKS2016
